"Avg Sequence Length","Number of Merges","_defaultColorIndex","id","name"
"15.600199900049976","77","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.593703148425787","78","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.5872063968016","79","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.581209395302348","80","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.575212393803099","81","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.569215392303848","82","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.563218390804598","83","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.557221389305347","84","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.551224387806098","85","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.545227386306847","86","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.539230384807595","87","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.533733133433284","88","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.52823588205897","89","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.522738630684657","90","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.517741129435283","91","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.512743628185907","92","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.50824587706147","93","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.504247876061969","94","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.500249875062469","95","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.496751624187906","96","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.493253373313344","97","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.490754622688655","98","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.488255872063968","99","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.486256871564217","100","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.484257871064468","101","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.482758620689655","102","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.481259370314843","103","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.47976011994003","104","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.478260869565217","105","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.476761619190405","106","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.475262368815592","107","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.473763118440779","108","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.472263868065967","109","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.470764617691154","110","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.469265367316341","111","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.46776611694153","112","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.466266866566716","113","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.464767616191905","114","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.463268365817092","115","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.461769115442278","116","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.460269865067467","117","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.458770614692654","118","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.45727136431784","119","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.455772113943029","120","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.454272863568216","121","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.452773613193404","122","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.451274362818591","123","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.449775112443778","124","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.448275862068966","125","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.44727636181909","126","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.446276861569215","127","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.44527736131934","128","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.444277861069466","129","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.44327836081959","130","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.442278860569715","131","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.44127936031984","132","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.440279860069966","133","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.43928035982009","134","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.438280859570215","135","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.43728135932034","136","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.436281859070466","137","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.43528235882059","138","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.434282858570715","139","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.433283358320839","140","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.432283858070965","141","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.43128435782109","142","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.430284857571214","143","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.429285357321339","144","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.428285857071463","145","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.427786106946527","146","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.42728635682159","147","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.426786606696652","148","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.426286856571714","149","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.425787106446776","150","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.425287356321839","151","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.424787606196901","152","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.424287856071963","153","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"
"15.423788105947027","154","15","hud3edbi","UNER_EN_STEP_1_DISTR_DYNAMIC_BPE_uner_ZeTT_dynamic_bpe_lng_en_ewt_surflen_4_batch_32_bpe_token_boundary_pretokens_adapter_path_UNER_subword_tk_en_lora_alpha_512_drop_0.3_rank_256_seed_42"